id	col1	col2	col3	random
2621	row2621_col1	row2621_col2	row2621_col3	188
2622	row2622_col1	row2622_col2	row2622_col3	9466
2623	row2623_col1	row2623_col2	row2623_col3	1077
2624	row2624_col1	row2624_col2	row2624_col3	6980
2625	row2625_col1	row2625_col2	row2625_col3	2480
2626	row2626_col1	row2626_col2	row2626_col3	7349
2627	row2627_col1	row2627_col2	row2627_col3	2064
2628	row2628_col1	row2628_col2	row2628_col3	5227
2629	row2629_col1	row2629_col2	row2629_col3	8017
2630	row2630_col1	row2630_col2	row2630_col3	8481
2631	row2631_col1	row2631_col2	row2631_col3	5875
2632	row2632_col1	row2632_col2	row2632_col3	8322
2633	row2633_col1	row2633_col2	row2633_col3	9789
2634	row2634_col1	row2634_col2	row2634_col3	7665
2635	row2635_col1	row2635_col2	row2635_col3	5977
2636	row2636_col1	row2636_col2	row2636_col3	2581
2637	row2637_col1	row2637_col2	row2637_col3	4966
2638	row2638_col1	row2638_col2	row2638_col3	9845
2639	row2639_col1	row2639_col2	row2639_col3	9596
2640	row2640_col1	row2640_col2	row2640_col3	4801
2641	row2641_col1	row2641_col2	row2641_col3	3817
2642	row2642_col1	row2642_col2	row2642_col3	8575
2643	row2643_col1	row2643_col2	row2643_col3	1318
2644	row2644_col1	row2644_col2	row2644_col3	9497
2645	row2645_col1	row2645_col2	row2645_col3	4613
2646	row2646_col1	row2646_col2	row2646_col3	456
2647	row2647_col1	row2647_col2	row2647_col3	2769
2648	row2648_col1	row2648_col2	row2648_col3	5750
2649	row2649_col1	row2649_col2	row2649_col3	7710
2650	row2650_col1	row2650_col2	row2650_col3	3935
2651	row2651_col1	row2651_col2	row2651_col3	7707
2652	row2652_col1	row2652_col2	row2652_col3	7560
2653	row2653_col1	row2653_col2	row2653_col3	3131
2654	row2654_col1	row2654_col2	row2654_col3	7512
2655	row2655_col1	row2655_col2	row2655_col3	5809
2656	row2656_col1	row2656_col2	row2656_col3	1289
2657	row2657_col1	row2657_col2	row2657_col3	7900
2658	row2658_col1	row2658_col2	row2658_col3	722
2659	row2659_col1	row2659_col2	row2659_col3	6327
2660	row2660_col1	row2660_col2	row2660_col3	2228
2661	row2661_col1	row2661_col2	row2661_col3	3158
2662	row2662_col1	row2662_col2	row2662_col3	1279
2663	row2663_col1	row2663_col2	row2663_col3	1203
2664	row2664_col1	row2664_col2	row2664_col3	3852
2665	row2665_col1	row2665_col2	row2665_col3	8787
2666	row2666_col1	row2666_col2	row2666_col3	5788
2667	row2667_col1	row2667_col2	row2667_col3	4872
2668	row2668_col1	row2668_col2	row2668_col3	5296
2669	row2669_col1	row2669_col2	row2669_col3	2818
2670	row2670_col1	row2670_col2	row2670_col3	8456
2671	row2671_col1	row2671_col2	row2671_col3	1183
2672	row2672_col1	row2672_col2	row2672_col3	6837
2673	row2673_col1	row2673_col2	row2673_col3	1820
2674	row2674_col1	row2674_col2	row2674_col3	8899
2675	row2675_col1	row2675_col2	row2675_col3	4405
2676	row2676_col1	row2676_col2	row2676_col3	4044
2677	row2677_col1	row2677_col2	row2677_col3	5606
2678	row2678_col1	row2678_col2	row2678_col3	7116
2679	row2679_col1	row2679_col2	row2679_col3	4697
2680	row2680_col1	row2680_col2	row2680_col3	2058
2681	row2681_col1	row2681_col2	row2681_col3	5354
2682	row2682_col1	row2682_col2	row2682_col3	5771
2683	row2683_col1	row2683_col2	row2683_col3	4387
2684	row2684_col1	row2684_col2	row2684_col3	1234
2685	row2685_col1	row2685_col2	row2685_col3	4488
2686	row2686_col1	row2686_col2	row2686_col3	5324
2687	row2687_col1	row2687_col2	row2687_col3	5689
2688	row2688_col1	row2688_col2	row2688_col3	6860
2689	row2689_col1	row2689_col2	row2689_col3	7494
2690	row2690_col1	row2690_col2	row2690_col3	9680
2691	row2691_col1	row2691_col2	row2691_col3	1320
2692	row2692_col1	row2692_col2	row2692_col3	3052
2693	row2693_col1	row2693_col2	row2693_col3	1858
2694	row2694_col1	row2694_col2	row2694_col3	8227
2695	row2695_col1	row2695_col2	row2695_col3	372
2696	row2696_col1	row2696_col2	row2696_col3	3425
2697	row2697_col1	row2697_col2	row2697_col3	7003
2698	row2698_col1	row2698_col2	row2698_col3	6151
2699	row2699_col1	row2699_col2	row2699_col3	7145
2700	row2700_col1	row2700_col2	row2700_col3	8955
2701	row2701_col1	row2701_col2	row2701_col3	5941
2702	row2702_col1	row2702_col2	row2702_col3	552
2703	row2703_col1	row2703_col2	row2703_col3	2716
2704	row2704_col1	row2704_col2	row2704_col3	2826
2705	row2705_col1	row2705_col2	row2705_col3	4677
2706	row2706_col1	row2706_col2	row2706_col3	8841
2707	row2707_col1	row2707_col2	row2707_col3	33
2708	row2708_col1	row2708_col2	row2708_col3	5477
2709	row2709_col1	row2709_col2	row2709_col3	2572
2710	row2710_col1	row2710_col2	row2710_col3	4900
2711	row2711_col1	row2711_col2	row2711_col3	8736
2712	row2712_col1	row2712_col2	row2712_col3	9531
2713	row2713_col1	row2713_col2	row2713_col3	3259
2714	row2714_col1	row2714_col2	row2714_col3	9843
2715	row2715_col1	row2715_col2	row2715_col3	8789
2716	row2716_col1	row2716_col2	row2716_col3	1632
2717	row2717_col1	row2717_col2	row2717_col3	1554
2718	row2718_col1	row2718_col2	row2718_col3	4561
2719	row2719_col1	row2719_col2	row2719_col3	5427
2720	row2720_col1	row2720_col2	row2720_col3	4622
2721	row2721_col1	row2721_col2	row2721_col3	2214
2722	row2722_col1	row2722_col2	row2722_col3	975
2723	row2723_col1	row2723_col2	row2723_col3	9230
2724	row2724_col1	row2724_col2	row2724_col3	4309
2725	row2725_col1	row2725_col2	row2725_col3	3232
2726	row2726_col1	row2726_col2	row2726_col3	4662
2727	row2727_col1	row2727_col2	row2727_col3	7236
2728	row2728_col1	row2728_col2	row2728_col3	7180
2729	row2729_col1	row2729_col2	row2729_col3	7914
2730	row2730_col1	row2730_col2	row2730_col3	7542
2731	row2731_col1	row2731_col2	row2731_col3	1351
2732	row2732_col1	row2732_col2	row2732_col3	3402
2733	row2733_col1	row2733_col2	row2733_col3	2962
2734	row2734_col1	row2734_col2	row2734_col3	6019
2735	row2735_col1	row2735_col2	row2735_col3	4102
2736	row2736_col1	row2736_col2	row2736_col3	7580
2737	row2737_col1	row2737_col2	row2737_col3	333
2738	row2738_col1	row2738_col2	row2738_col3	8345
2739	row2739_col1	row2739_col2	row2739_col3	717
2740	row2740_col1	row2740_col2	row2740_col3	8268
2741	row2741_col1	row2741_col2	row2741_col3	8716
2742	row2742_col1	row2742_col2	row2742_col3	5987
2743	row2743_col1	row2743_col2	row2743_col3	7274
2744	row2744_col1	row2744_col2	row2744_col3	9868
2745	row2745_col1	row2745_col2	row2745_col3	4730
2746	row2746_col1	row2746_col2	row2746_col3	5512
2747	row2747_col1	row2747_col2	row2747_col3	2272
2748	row2748_col1	row2748_col2	row2748_col3	6491
2749	row2749_col1	row2749_col2	row2749_col3	4959
2750	row2750_col1	row2750_col2	row2750_col3	3907
2751	row2751_col1	row2751_col2	row2751_col3	7981
2752	row2752_col1	row2752_col2	row2752_col3	9481
2753	row2753_col1	row2753_col2	row2753_col3	6836
2754	row2754_col1	row2754_col2	row2754_col3	7512
2755	row2755_col1	row2755_col2	row2755_col3	4817
2756	row2756_col1	row2756_col2	row2756_col3	8865
2757	row2757_col1	row2757_col2	row2757_col3	7499
2758	row2758_col1	row2758_col2	row2758_col3	3611
2759	row2759_col1	row2759_col2	row2759_col3	5518
2760	row2760_col1	row2760_col2	row2760_col3	3883
2761	row2761_col1	row2761_col2	row2761_col3	1950
2762	row2762_col1	row2762_col2	row2762_col3	5067
2763	row2763_col1	row2763_col2	row2763_col3	6164
2764	row2764_col1	row2764_col2	row2764_col3	1815
2765	row2765_col1	row2765_col2	row2765_col3	8176
2766	row2766_col1	row2766_col2	row2766_col3	8752
2767	row2767_col1	row2767_col2	row2767_col3	9873
2768	row2768_col1	row2768_col2	row2768_col3	3548
2769	row2769_col1	row2769_col2	row2769_col3	2534
2770	row2770_col1	row2770_col2	row2770_col3	7516
2771	row2771_col1	row2771_col2	row2771_col3	9205
2772	row2772_col1	row2772_col2	row2772_col3	6592
2773	row2773_col1	row2773_col2	row2773_col3	7724
2774	row2774_col1	row2774_col2	row2774_col3	2757
2775	row2775_col1	row2775_col2	row2775_col3	8733
2776	row2776_col1	row2776_col2	row2776_col3	2023
2777	row2777_col1	row2777_col2	row2777_col3	4422
2778	row2778_col1	row2778_col2	row2778_col3	675
2779	row2779_col1	row2779_col2	row2779_col3	6034
2780	row2780_col1	row2780_col2	row2780_col3	1180
2781	row2781_col1	row2781_col2	row2781_col3	630
2782	row2782_col1	row2782_col2	row2782_col3	7436
2783	row2783_col1	row2783_col2	row2783_col3	845
2784	row2784_col1	row2784_col2	row2784_col3	6116
2785	row2785_col1	row2785_col2	row2785_col3	6692
2786	row2786_col1	row2786_col2	row2786_col3	2898
2787	row2787_col1	row2787_col2	row2787_col3	7129
2788	row2788_col1	row2788_col2	row2788_col3	6421
2789	row2789_col1	row2789_col2	row2789_col3	9117
2790	row2790_col1	row2790_col2	row2790_col3	367
2791	row2791_col1	row2791_col2	row2791_col3	7787
2792	row2792_col1	row2792_col2	row2792_col3	1762
2793	row2793_col1	row2793_col2	row2793_col3	5104
2794	row2794_col1	row2794_col2	row2794_col3	9470
2795	row2795_col1	row2795_col2	row2795_col3	6272
2796	row2796_col1	row2796_col2	row2796_col3	5524
2797	row2797_col1	row2797_col2	row2797_col3	8668
2798	row2798_col1	row2798_col2	row2798_col3	3136
2799	row2799_col1	row2799_col2	row2799_col3	568
2800	row2800_col1	row2800_col2	row2800_col3	3651
2801	row2801_col1	row2801_col2	row2801_col3	8699
2802	row2802_col1	row2802_col2	row2802_col3	4552
2803	row2803_col1	row2803_col2	row2803_col3	2796
2804	row2804_col1	row2804_col2	row2804_col3	3802
2805	row2805_col1	row2805_col2	row2805_col3	9215
2806	row2806_col1	row2806_col2	row2806_col3	2066
2807	row2807_col1	row2807_col2	row2807_col3	3756
2808	row2808_col1	row2808_col2	row2808_col3	7790
2809	row2809_col1	row2809_col2	row2809_col3	1026
2810	row2810_col1	row2810_col2	row2810_col3	7648
2811	row2811_col1	row2811_col2	row2811_col3	7890
2812	row2812_col1	row2812_col2	row2812_col3	6860
2813	row2813_col1	row2813_col2	row2813_col3	4050
2814	row2814_col1	row2814_col2	row2814_col3	2042
2815	row2815_col1	row2815_col2	row2815_col3	1609
2816	row2816_col1	row2816_col2	row2816_col3	7137
2817	row2817_col1	row2817_col2	row2817_col3	8433
2818	row2818_col1	row2818_col2	row2818_col3	559
2819	row2819_col1	row2819_col2	row2819_col3	500
2820	row2820_col1	row2820_col2	row2820_col3	3112
2821	row2821_col1	row2821_col2	row2821_col3	8217
2822	row2822_col1	row2822_col2	row2822_col3	48
2823	row2823_col1	row2823_col2	row2823_col3	8211
2824	row2824_col1	row2824_col2	row2824_col3	6242
2825	row2825_col1	row2825_col2	row2825_col3	926
2826	row2826_col1	row2826_col2	row2826_col3	3713
2827	row2827_col1	row2827_col2	row2827_col3	8483
2828	row2828_col1	row2828_col2	row2828_col3	426
2829	row2829_col1	row2829_col2	row2829_col3	2006
2830	row2830_col1	row2830_col2	row2830_col3	4954
2831	row2831_col1	row2831_col2	row2831_col3	7354
2832	row2832_col1	row2832_col2	row2832_col3	8050
2833	row2833_col1	row2833_col2	row2833_col3	4834
2834	row2834_col1	row2834_col2	row2834_col3	2564
2835	row2835_col1	row2835_col2	row2835_col3	5297
2836	row2836_col1	row2836_col2	row2836_col3	5546
2837	row2837_col1	row2837_col2	row2837_col3	7871
2838	row2838_col1	row2838_col2	row2838_col3	944
2839	row2839_col1	row2839_col2	row2839_col3	6457
2840	row2840_col1	row2840_col2	row2840_col3	2750
2841	row2841_col1	row2841_col2	row2841_col3	3789
2842	row2842_col1	row2842_col2	row2842_col3	957
2843	row2843_col1	row2843_col2	row2843_col3	8563
2844	row2844_col1	row2844_col2	row2844_col3	7701
2845	row2845_col1	row2845_col2	row2845_col3	5987
2846	row2846_col1	row2846_col2	row2846_col3	1024
2847	row2847_col1	row2847_col2	row2847_col3	7974
2848	row2848_col1	row2848_col2	row2848_col3	8714
2849	row2849_col1	row2849_col2	row2849_col3	9819
2850	row2850_col1	row2850_col2	row2850_col3	8034
2851	row2851_col1	row2851_col2	row2851_col3	3370
2852	row2852_col1	row2852_col2	row2852_col3	7236
2853	row2853_col1	row2853_col2	row2853_col3	9944
2854	row2854_col1	row2854_col2	row2854_col3	8730
2855	row2855_col1	row2855_col2	row2855_col3	6257
2856	row2856_col1	row2856_col2	row2856_col3	948
2857	row2857_col1	row2857_col2	row2857_col3	2386
2858	row2858_col1	row2858_col2	row2858_col3	2843
2859	row2859_col1	row2859_col2	row2859_col3	2985
2860	row2860_col1	row2860_col2	row2860_col3	5804
2861	row2861_col1	row2861_col2	row2861_col3	1434
2862	row2862_col1	row2862_col2	row2862_col3	1505
2863	row2863_col1	row2863_col2	row2863_col3	8898
2864	row2864_col1	row2864_col2	row2864_col3	2735
2865	row2865_col1	row2865_col2	row2865_col3	7747
2866	row2866_col1	row2866_col2	row2866_col3	1716
2867	row2867_col1	row2867_col2	row2867_col3	1999
2868	row2868_col1	row2868_col2	row2868_col3	3630
2869	row2869_col1	row2869_col2	row2869_col3	2672
2870	row2870_col1	row2870_col2	row2870_col3	6738
2871	row2871_col1	row2871_col2	row2871_col3	6006
2872	row2872_col1	row2872_col2	row2872_col3	1165
2873	row2873_col1	row2873_col2	row2873_col3	8655
2874	row2874_col1	row2874_col2	row2874_col3	6470
2875	row2875_col1	row2875_col2	row2875_col3	2225
2876	row2876_col1	row2876_col2	row2876_col3	9033
2877	row2877_col1	row2877_col2	row2877_col3	6822
2878	row2878_col1	row2878_col2	row2878_col3	8632
2879	row2879_col1	row2879_col2	row2879_col3	999
2880	row2880_col1	row2880_col2	row2880_col3	5229
2881	row2881_col1	row2881_col2	row2881_col3	2583
2882	row2882_col1	row2882_col2	row2882_col3	8265
2883	row2883_col1	row2883_col2	row2883_col3	1846
2884	row2884_col1	row2884_col2	row2884_col3	3448
2885	row2885_col1	row2885_col2	row2885_col3	4461
2886	row2886_col1	row2886_col2	row2886_col3	3262
2887	row2887_col1	row2887_col2	row2887_col3	9765
2888	row2888_col1	row2888_col2	row2888_col3	4657
2889	row2889_col1	row2889_col2	row2889_col3	4592
2890	row2890_col1	row2890_col2	row2890_col3	3165
2891	row2891_col1	row2891_col2	row2891_col3	9896
2892	row2892_col1	row2892_col2	row2892_col3	9676
2893	row2893_col1	row2893_col2	row2893_col3	1572
2894	row2894_col1	row2894_col2	row2894_col3	5609
2895	row2895_col1	row2895_col2	row2895_col3	8396
2896	row2896_col1	row2896_col2	row2896_col3	7138
2897	row2897_col1	row2897_col2	row2897_col3	695
2898	row2898_col1	row2898_col2	row2898_col3	1442
2899	row2899_col1	row2899_col2	row2899_col3	6206
2900	row2900_col1	row2900_col2	row2900_col3	895
2901	row2901_col1	row2901_col2	row2901_col3	8548
2902	row2902_col1	row2902_col2	row2902_col3	4539
2903	row2903_col1	row2903_col2	row2903_col3	971
2904	row2904_col1	row2904_col2	row2904_col3	4598
2905	row2905_col1	row2905_col2	row2905_col3	7714
2906	row2906_col1	row2906_col2	row2906_col3	2280
2907	row2907_col1	row2907_col2	row2907_col3	1359
2908	row2908_col1	row2908_col2	row2908_col3	7950
2909	row2909_col1	row2909_col2	row2909_col3	4374
2910	row2910_col1	row2910_col2	row2910_col3	7141
2911	row2911_col1	row2911_col2	row2911_col3	645
2912	row2912_col1	row2912_col2	row2912_col3	7826
2913	row2913_col1	row2913_col2	row2913_col3	9079
2914	row2914_col1	row2914_col2	row2914_col3	1144
2915	row2915_col1	row2915_col2	row2915_col3	3411
2916	row2916_col1	row2916_col2	row2916_col3	451
2917	row2917_col1	row2917_col2	row2917_col3	5401
2918	row2918_col1	row2918_col2	row2918_col3	2633
2919	row2919_col1	row2919_col2	row2919_col3	9958
2920	row2920_col1	row2920_col2	row2920_col3	1707
2921	row2921_col1	row2921_col2	row2921_col3	4583
2922	row2922_col1	row2922_col2	row2922_col3	4337
2923	row2923_col1	row2923_col2	row2923_col3	3617
2924	row2924_col1	row2924_col2	row2924_col3	3128
2925	row2925_col1	row2925_col2	row2925_col3	9449
2926	row2926_col1	row2926_col2	row2926_col3	4341
2927	row2927_col1	row2927_col2	row2927_col3	6191
2928	row2928_col1	row2928_col2	row2928_col3	5238
2929	row2929_col1	row2929_col2	row2929_col3	8335
2930	row2930_col1	row2930_col2	row2930_col3	2862
2931	row2931_col1	row2931_col2	row2931_col3	9727
2932	row2932_col1	row2932_col2	row2932_col3	8095
2933	row2933_col1	row2933_col2	row2933_col3	9949
2934	row2934_col1	row2934_col2	row2934_col3	5040
2935	row2935_col1	row2935_col2	row2935_col3	6069
2936	row2936_col1	row2936_col2	row2936_col3	8331
2937	row2937_col1	row2937_col2	row2937_col3	1779
2938	row2938_col1	row2938_col2	row2938_col3	9674
2939	row2939_col1	row2939_col2	row2939_col3	942
2940	row2940_col1	row2940_col2	row2940_col3	613
2941	row2941_col1	row2941_col2	row2941_col3	2760
2942	row2942_col1	row2942_col2	row2942_col3	3848
2943	row2943_col1	row2943_col2	row2943_col3	3119
2944	row2944_col1	row2944_col2	row2944_col3	9777
2945	row2945_col1	row2945_col2	row2945_col3	422
2946	row2946_col1	row2946_col2	row2946_col3	4451
2947	row2947_col1	row2947_col2	row2947_col3	7105
2948	row2948_col1	row2948_col2	row2948_col3	3690
2949	row2949_col1	row2949_col2	row2949_col3	6084
2950	row2950_col1	row2950_col2	row2950_col3	8331
2951	row2951_col1	row2951_col2	row2951_col3	7261
2952	row2952_col1	row2952_col2	row2952_col3	5564
2953	row2953_col1	row2953_col2	row2953_col3	9009
2954	row2954_col1	row2954_col2	row2954_col3	4719
2955	row2955_col1	row2955_col2	row2955_col3	1374
2956	row2956_col1	row2956_col2	row2956_col3	1557
2957	row2957_col1	row2957_col2	row2957_col3	1348
2958	row2958_col1	row2958_col2	row2958_col3	7749
2959	row2959_col1	row2959_col2	row2959_col3	5909
2960	row2960_col1	row2960_col2	row2960_col3	5746
2961	row2961_col1	row2961_col2	row2961_col3	5924
2962	row2962_col1	row2962_col2	row2962_col3	5756
2963	row2963_col1	row2963_col2	row2963_col3	5923
2964	row2964_col1	row2964_col2	row2964_col3	2626
2965	row2965_col1	row2965_col2	row2965_col3	1203
2966	row2966_col1	row2966_col2	row2966_col3	6117
2967	row2967_col1	row2967_col2	row2967_col3	7950
2968	row2968_col1	row2968_col2	row2968_col3	3989
2969	row2969_col1	row2969_col2	row2969_col3	3142
2970	row2970_col1	row2970_col2	row2970_col3	9366
2971	row2971_col1	row2971_col2	row2971_col3	5604
2972	row2972_col1	row2972_col2	row2972_col3	8206
2973	row2973_col1	row2973_col2	row2973_col3	6307
2974	row2974_col1	row2974_col2	row2974_col3	1278
2975	row2975_col1	row2975_col2	row2975_col3	1701
2976	row2976_col1	row2976_col2	row2976_col3	4473
2977	row2977_col1	row2977_col2	row2977_col3	5630
2978	row2978_col1	row2978_col2	row2978_col3	3025
2979	row2979_col1	row2979_col2	row2979_col3	2733
2980	row2980_col1	row2980_col2	row2980_col3	5201
2981	row2981_col1	row2981_col2	row2981_col3	8602
2982	row2982_col1	row2982_col2	row2982_col3	1415
2983	row2983_col1	row2983_col2	row2983_col3	4990
2984	row2984_col1	row2984_col2	row2984_col3	2806
2985	row2985_col1	row2985_col2	row2985_col3	2341
2986	row2986_col1	row2986_col2	row2986_col3	7200
2987	row2987_col1	row2987_col2	row2987_col3	1815
2988	row2988_col1	row2988_col2	row2988_col3	620
2989	row2989_col1	row2989_col2	row2989_col3	6372
2990	row2990_col1	row2990_col2	row2990_col3	7518
2991	row2991_col1	row2991_col2	row2991_col3	6129
2992	row2992_col1	row2992_col2	row2992_col3	4724
2993	row2993_col1	row2993_col2	row2993_col3	1170
2994	row2994_col1	row2994_col2	row2994_col3	5642
2995	row2995_col1	row2995_col2	row2995_col3	3134
2996	row2996_col1	row2996_col2	row2996_col3	9478
2997	row2997_col1	row2997_col2	row2997_col3	2268
2998	row2998_col1	row2998_col2	row2998_col3	6294
2999	row2999_col1	row2999_col2	row2999_col3	5299
3000	row3000_col1	row3000_col2	row3000_col3	185
3001	row3001_col1	row3001_col2	row3001_col3	3731
3002	row3002_col1	row3002_col2	row3002_col3	6318
3003	row3003_col1	row3003_col2	row3003_col3	7672
3004	row3004_col1	row3004_col2	row3004_col3	9353
3005	row3005_col1	row3005_col2	row3005_col3	7800
3006	row3006_col1	row3006_col2	row3006_col3	5400
3007	row3007_col1	row3007_col2	row3007_col3	4172
3008	row3008_col1	row3008_col2	row3008_col3	7060
3009	row3009_col1	row3009_col2	row3009_col3	8762
3010	row3010_col1	row3010_col2	row3010_col3	5286
3011	row3011_col1	row3011_col2	row3011_col3	378
3012	row3012_col1	row3012_col2	row3012_col3	1753
3013	row3013_col1	row3013_col2	row3013_col3	5255
3014	row3014_col1	row3014_col2	row3014_col3	1247
3015	row3015_col1	row3015_col2	row3015_col3	8831
3016	row3016_col1	row3016_col2	row3016_col3	2561
3017	row3017_col1	row3017_col2	row3017_col3	2438
3018	row3018_col1	row3018_col2	row3018_col3	1427
3019	row3019_col1	row3019_col2	row3019_col3	6192
3020	row3020_col1	row3020_col2	row3020_col3	8914
3021	row3021_col1	row3021_col2	row3021_col3	3111
3022	row3022_col1	row3022_col2	row3022_col3	5294
3023	row3023_col1	row3023_col2	row3023_col3	1931
3024	row3024_col1	row3024_col2	row3024_col3	1676
3025	row3025_col1	row3025_col2	row3025_col3	5577
3026	row3026_col1	row3026_col2	row3026_col3	5688
3027	row3027_col1	row3027_col2	row3027_col3	9826
3028	row3028_col1	row3028_col2	row3028_col3	29
3029	row3029_col1	row3029_col2	row3029_col3	232
3030	row3030_col1	row3030_col2	row3030_col3	1138
3031	row3031_col1	row3031_col2	row3031_col3	7542
3032	row3032_col1	row3032_col2	row3032_col3	6746
3033	row3033_col1	row3033_col2	row3033_col3	6677
3034	row3034_col1	row3034_col2	row3034_col3	3322
3035	row3035_col1	row3035_col2	row3035_col3	2677
3036	row3036_col1	row3036_col2	row3036_col3	1908
3037	row3037_col1	row3037_col2	row3037_col3	1566
3038	row3038_col1	row3038_col2	row3038_col3	3639
3039	row3039_col1	row3039_col2	row3039_col3	6838
3040	row3040_col1	row3040_col2	row3040_col3	6549
3041	row3041_col1	row3041_col2	row3041_col3	2073
3042	row3042_col1	row3042_col2	row3042_col3	3220
3043	row3043_col1	row3043_col2	row3043_col3	7430
3044	row3044_col1	row3044_col2	row3044_col3	9699
3045	row3045_col1	row3045_col2	row3045_col3	8507
3046	row3046_col1	row3046_col2	row3046_col3	2633
3047	row3047_col1	row3047_col2	row3047_col3	9028
3048	row3048_col1	row3048_col2	row3048_col3	3208
3049	row3049_col1	row3049_col2	row3049_col3	8346
3050	row3050_col1	row3050_col2	row3050_col3	6308
3051	row3051_col1	row3051_col2	row3051_col3	2756
3052	row3052_col1	row3052_col2	row3052_col3	5880
3053	row3053_col1	row3053_col2	row3053_col3	668
3054	row3054_col1	row3054_col2	row3054_col3	8527
3055	row3055_col1	row3055_col2	row3055_col3	172
3056	row3056_col1	row3056_col2	row3056_col3	7188
3057	row3057_col1	row3057_col2	row3057_col3	4339
3058	row3058_col1	row3058_col2	row3058_col3	3078
3059	row3059_col1	row3059_col2	row3059_col3	592
3060	row3060_col1	row3060_col2	row3060_col3	136
3061	row3061_col1	row3061_col2	row3061_col3	6634
3062	row3062_col1	row3062_col2	row3062_col3	5708
3063	row3063_col1	row3063_col2	row3063_col3	4093
3064	row3064_col1	row3064_col2	row3064_col3	5329
3065	row3065_col1	row3065_col2	row3065_col3	6269
3066	row3066_col1	row3066_col2	row3066_col3	1259
3067	row3067_col1	row3067_col2	row3067_col3	2262
3068	row3068_col1	row3068_col2	row3068_col3	7774
3069	row3069_col1	row3069_col2	row3069_col3	1408
3070	row3070_col1	row3070_col2	row3070_col3	6498
3071	row3071_col1	row3071_col2	row3071_col3	7962
3072	row3072_col1	row3072_col2	row3072_col3	7486
3073	row3073_col1	row3073_col2	row3073_col3	9067
3074	row3074_col1	row3074_col2	row3074_col3	413
3075	row3075_col1	row3075_col2	row3075_col3	5397
3076	row3076_col1	row3076_col2	row3076_col3	4088
3077	row3077_col1	row3077_col2	row3077_col3	5153
3078	row3078_col1	row3078_col2	row3078_col3	4421
3079	row3079_col1	row3079_col2	row3079_col3	3541
3080	row3080_col1	row3080_col2	row3080_col3	3126
3081	row3081_col1	row3081_col2	row3081_col3	6541
3082	row3082_col1	row3082_col2	row3082_col3	3089
3083	row3083_col1	row3083_col2	row3083_col3	2511
3084	row3084_col1	row3084_col2	row3084_col3	402
3085	row3085_col1	row3085_col2	row3085_col3	5776
3086	row3086_col1	row3086_col2	row3086_col3	1734
3087	row3087_col1	row3087_col2	row3087_col3	1547
3088	row3088_col1	row3088_col2	row3088_col3	2919
3089	row3089_col1	row3089_col2	row3089_col3	5180
3090	row3090_col1	row3090_col2	row3090_col3	9902
3091	row3091_col1	row3091_col2	row3091_col3	7360
3092	row3092_col1	row3092_col2	row3092_col3	77
3093	row3093_col1	row3093_col2	row3093_col3	6729
3094	row3094_col1	row3094_col2	row3094_col3	109
3095	row3095_col1	row3095_col2	row3095_col3	1438
3096	row3096_col1	row3096_col2	row3096_col3	2796
3097	row3097_col1	row3097_col2	row3097_col3	104
3098	row3098_col1	row3098_col2	row3098_col3	495
3099	row3099_col1	row3099_col2	row3099_col3	2648
3100	row3100_col1	row3100_col2	row3100_col3	8124
3101	row3101_col1	row3101_col2	row3101_col3	1989
3102	row3102_col1	row3102_col2	row3102_col3	3528
3103	row3103_col1	row3103_col2	row3103_col3	7183
3104	row3104_col1	row3104_col2	row3104_col3	2530
3105	row3105_col1	row3105_col2	row3105_col3	3062
3106	row3106_col1	row3106_col2	row3106_col3	4664
3107	row3107_col1	row3107_col2	row3107_col3	7053
3108	row3108_col1	row3108_col2	row3108_col3	2030
3109	row3109_col1	row3109_col2	row3109_col3	7785
3110	row3110_col1	row3110_col2	row3110_col3	5326
3111	row3111_col1	row3111_col2	row3111_col3	2124
3112	row3112_col1	row3112_col2	row3112_col3	3505
3113	row3113_col1	row3113_col2	row3113_col3	867
3114	row3114_col1	row3114_col2	row3114_col3	8188
3115	row3115_col1	row3115_col2	row3115_col3	4081
3116	row3116_col1	row3116_col2	row3116_col3	3853
3117	row3117_col1	row3117_col2	row3117_col3	8580
3118	row3118_col1	row3118_col2	row3118_col3	134
3119	row3119_col1	row3119_col2	row3119_col3	810
3120	row3120_col1	row3120_col2	row3120_col3	8002
3121	row3121_col1	row3121_col2	row3121_col3	871
3122	row3122_col1	row3122_col2	row3122_col3	9989
3123	row3123_col1	row3123_col2	row3123_col3	1706
3124	row3124_col1	row3124_col2	row3124_col3	2263
3125	row3125_col1	row3125_col2	row3125_col3	958
3126	row3126_col1	row3126_col2	row3126_col3	8583
3127	row3127_col1	row3127_col2	row3127_col3	7491
3128	row3128_col1	row3128_col2	row3128_col3	6543
3129	row3129_col1	row3129_col2	row3129_col3	7229
3130	row3130_col1	row3130_col2	row3130_col3	1765
3131	row3131_col1	row3131_col2	row3131_col3	8476
3132	row3132_col1	row3132_col2	row3132_col3	8192
3133	row3133_col1	row3133_col2	row3133_col3	3640
3134	row3134_col1	row3134_col2	row3134_col3	3916
3135	row3135_col1	row3135_col2	row3135_col3	8356
3136	row3136_col1	row3136_col2	row3136_col3	5645
3137	row3137_col1	row3137_col2	row3137_col3	14
3138	row3138_col1	row3138_col2	row3138_col3	1771
3139	row3139_col1	row3139_col2	row3139_col3	1251
